ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000001.SH,2014-06-23,2024.365,2026.226,2033.32,2022.917,2026.674,-2.309,-0.1139,70485162.0,57772730.103
000001.SH,2014-06-20,2026.674,2013.414,2027.148,2010.53,2023.735,2.939,0.1452,67167246.0,53224269.342
000001.SH,2014-06-19,2023.735,2054.62,2059.255,2017.653,2055.519,-31.784,-1.5463,92914274.0,74628946.056
000001.SH,2014-06-18,2055.519,2064.383,2066.913,2051.746,2066.698,-11.179,-0.5409,87245350.0,70472931.939
000001.SH,2014-06-17,2066.698,2080.482,2080.482,2064.666,2085.983,-19.285,-0.9245,87800481.0,70923265.343
000001.SH,2014-06-16,2085.983,2070.699,2087.322,2069.441,2070.715,15.268,0.7373,95939770.0,79953076.117
000001.SH,2014-06-13,2070.715,2049.206,2073.596,2048.618,2051.713,19.002,0.9262,97174806.0,82546974.059
000001.SH,2014-06-12,2051.713,2051.582,2057.105,2045.962,2054.948,-3.235,-0.1574,81711186.0,69306421.819
000001.SH,2014-06-11,2054.948,2049.128,2056.631,2045.407,2052.532,2.416,0.1177,74444354.0,63177390.287
000001.SH,2014-06-10,2052.532,2033.207,2052.765,2026.389,2030.502,22.03,1.085,79623717.0,65406104.835
000001.SH,2014-06-09,2030.502,2024.942,2045.255,2023.198,2029.956,0.546,0.0269,64788317.0,55139842.258
000001.SH,2014-06-06,2029.956,2040.864,2041.573,2022.158,2040.878,-10.922,-0.5352,66021744.0,55124242.502
000001.SH,2014-06-05,2040.878,2019.442,2041.701,2016.175,2024.834,16.044,0.7924,67949536.0,56376142.155
000001.SH,2014-06-04,2024.834,2037.989,2038.481,2012.913,2038.305,-13.471,-0.6609,72412771.0,57467546.43
000001.SH,2014-06-03,2038.305,2039.196,2049.576,2037.3,2039.212,-0.907,-0.0445,71584124.0,59296437.014
000001.SH,2014-05-30,2039.212,2040.394,2046.96,2031.373,2040.595,-1.383,-0.0678,75148898.0,62353642.382
000001.SH,2014-05-29,2040.595,2051.84,2057.077,2039.238,2050.228,-9.633,-0.4699,81242921.0,69472513.686
000001.SH,2014-05-28,2050.228,2034.561,2052.656,2029.336,2034.565,15.663,0.7698,81338642.0,68602224.952
000001.SH,2014-05-27,2034.565,2039.791,2044.148,2032.839,2041.476,-6.911,-0.3385,67577889.0,55920518.535
000001.SH,2014-05-26,2041.476,2042.028,2045.381,2035.094,2034.569,6.907,0.3395,70281220.0,59840433.362
000001.SH,2014-05-23,2034.569,2020.115,2034.569,2017.739,2021.285,13.284,0.6572,63488065.0,51464939.986
000001.SH,2014-05-22,2021.285,2023.148,2041.96,2018.877,2024.951,-3.666,-0.181,74728474.0,59501663.401
000001.SH,2014-05-21,2024.951,2001.306,2025.194,1991.055,2008.119,16.832,0.8382,61811547.0,48415094.175
000001.SH,2014-05-20,2008.119,2011.846,2018.156,2002.759,2005.183,2.936,0.1464,61345382.0,49549015.106
000001.SH,2014-05-19,2005.183,2023.014,2023.267,1996.015,2026.504,-21.321,-1.0521,65329438.0,52975245.931
000001.SH,2014-05-16,2026.504,2023.596,2027.756,2012.694,2024.974,1.53,0.0756,66353660.0,51625885.302
000001.SH,2014-05-15,2024.974,2044.377,2047.316,2022.861,2047.91,-22.936,-1.12,75845154.0,59773445.331
000001.SH,2014-05-14,2047.91,2049.27,2056.574,2042.744,2050.728,-2.818,-0.1374,72011125.0,56455292.293
000001.SH,2014-05-13,2050.728,2055.079,2061.06,2043.547,2052.871,-2.143,-0.1044,97223388.0,73741718.051
000001.SH,2014-05-12,2052.871,2022.932,2055.506,2016.638,2011.135,41.736,2.0752,115742077.0,88097002.894
000001.SH,2014-05-09,2011.135,2016.501,2020.454,2001.3,2015.274,-4.139,-0.2054,76224244.0,57505383.717
000001.SH,2014-05-08,2015.274,2006.853,2036.941,2005.685,2010.083,5.191,0.2582,77865393.0,59529365.546
000001.SH,2014-05-07,2010.083,2023.152,2024.631,2008.451,2028.038,-17.955,-0.8853,74360192.0,57558051.925
000001.SH,2014-05-06,2028.038,2024.256,2038.705,2021.485,2027.353,0.685,0.0338,74609411.0,57548110.85
000001.SH,2014-05-05,2027.353,2022.178,2028.957,2007.351,2026.358,0.995,0.0491,79933395.0,60093487.736
000001.SH,2014-04-30,2026.358,2020.438,2029.538,2016.577,2020.341,6.017,0.2978,74528578.0,57677357.948
000001.SH,2014-04-29,2020.341,2001.896,2021.68,1997.64,2003.487,16.854,0.8412,76221275.0,56776480.98
000001.SH,2014-04-28,2003.487,2033.337,2035.99,2000.137,2036.519,-33.032,-1.622,89795262.0,68541492.566
000001.SH,2014-04-25,2036.519,2060.538,2065.643,2035.566,2057.033,-20.514,-0.9973,93042333.0,74155877.478
000001.SH,2014-04-24,2057.033,2064.156,2075.757,2056.193,2067.382,-10.349,-0.5006,78185955.0,64407532.37
000001.SH,2014-04-23,2067.382,2068.084,2076.349,2059.109,2072.831,-5.449,-0.2629,78531521.0,66156169.573
000001.SH,2014-04-22,2072.831,2062.787,2073.663,2047.332,2065.826,7.005,0.3391,98719882.0,82468105.678
000001.SH,2014-04-21,2065.826,2085.98,2103.078,2065.234,2097.748,-31.922,-1.5217,96378369.0,81654552.342
000001.SH,2014-04-18,2097.748,2091.48,2099.637,2081.185,2098.885,-1.137,-0.0542,88155695.0,72555982.418
000001.SH,2014-04-17,2098.885,2108.947,2110.716,2095.714,2105.122,-6.237,-0.2963,89896325.0,74257033.528
000001.SH,2014-04-16,2105.122,2097.213,2112.05,2092.157,2101.601,3.521,0.1675,89361657.0,75099477.74
000001.SH,2014-04-15,2101.601,2125.902,2125.902,2098.15,2131.539,-29.938,-1.4045,107531151.0,91135360.828
000001.SH,2014-04-14,2131.539,2127.409,2134.434,2116.61,2130.542,0.997,0.0468,102077853.0,86591714.588
000001.SH,2014-04-11,2130.542,2130.368,2138.651,2120.179,2134.3,-3.758,-0.1761,131768359.0,111636809.84
000001.SH,2014-04-10,2134.3,2105.876,2146.67,2098.079,2105.237,29.063,1.3805,156789609.0,129842345.861
000001.SH,2014-04-09,2105.237,2100.651,2108.75,2095.64,2098.284,6.953,0.3314,105340471.0,87366776.078
000001.SH,2014-04-08,2098.284,2054.53,2102.452,2052.9,2058.831,39.453,1.9163,133370983.0,107966361.324
000001.SH,2014-04-04,2058.831,2037.552,2060.104,2035.221,2043.702,15.129,0.7403,83189056.0,66368648.237
000001.SH,2014-04-03,2043.702,2063.497,2066.007,2037.447,2058.988,-15.286,-0.7424,108618421.0,79480900.734
000001.SH,2014-04-02,2058.988,2049.423,2060.778,2046.742,2047.46,11.528,0.563,102658525.0,77940636.053
000001.SH,2014-04-01,2047.46,2031.005,2050.681,2028.096,2033.306,14.154,0.6961,83286576.0,64512636.953
000001.SH,2014-03-31,2033.306,2043.045,2048.134,2024.185,2041.712,-8.406,-0.4117,94356536.0,71573688.75
000001.SH,2014-03-28,2041.712,2046.851,2060.134,2035.243,2046.588,-4.876,-0.2383,121681965.0,94221958.284
000001.SH,2014-03-27,2046.588,2060.812,2073.982,2042.713,2063.67,-17.082,-0.8277,119149374.0,94996460.806
000001.SH,2014-03-26,2063.67,2070.574,2074.572,2057.648,2067.311,-3.641,-0.1761,102611116.0,80463446.277
000001.SH,2014-03-25,2067.311,2063.323,2079.551,2057.491,2066.279,1.032,0.0499,131822232.0,100173660.038
000001.SH,2014-03-24,2066.279,2050.827,2074.056,2043.33,2047.619,18.66,0.9113,147700085.0,110244496.617
000001.SH,2014-03-21,2047.619,1987.679,2052.472,1986.071,1993.479,54.14,2.7159,144477656.0,109438064.673
000001.SH,2014-03-20,1993.479,2017.22,2030.847,1993.002,2021.734,-28.255,-1.3976,110333048.0,88630977.588
000001.SH,2014-03-19,2021.734,2019.98,2022.181,2002.441,2025.196,-3.462,-0.1709,95180797.0,79473241.174
000001.SH,2014-03-18,2025.196,2026.224,2034.917,2020.41,2023.673,1.523,0.0753,96777193.0,83580456.683
000001.SH,2014-03-17,2023.673,2009.882,2024.372,1999.249,2004.339,19.334,0.9646,86250374.0,72017781.997
000001.SH,2014-03-14,2004.339,2008.825,2017.913,1990.98,2019.111,-14.772,-0.7316,87775111.0,69925888.157
000001.SH,2014-03-13,2019.111,2000.695,2029.12,1996.529,1997.692,21.419,1.0722,100978116.0,77979057.254
000001.SH,2014-03-12,1997.692,1996.239,2011.06,1974.382,2001.157,-3.465,-0.1731,101361719.0,79293072.715
000001.SH,2014-03-11,2001.157,1994.415,2008.071,1985.599,1999.065,2.092,0.1046,92705265.0,76870326.506
000001.SH,2014-03-10,1999.065,2042.352,2042.634,1995.549,2057.908,-58.843,-2.8594,115696666.0,95032992.605
000001.SH,2014-03-07,2057.908,2058.375,2079.49,2050.47,2059.578,-1.67,-0.0811,103709540.0,89332133.92
000001.SH,2014-03-06,2059.578,2050.032,2065.79,2030.946,2053.084,6.494,0.3163,109290133.0,92561446.561
000001.SH,2014-03-05,2053.084,2073.295,2074.815,2050.175,2071.473,-18.389,-0.8877,107733082.0,91623332.621
000001.SH,2014-03-04,2071.473,2068.107,2074.025,2050.125,2075.235,-3.762,-0.1813,115925792.0,101116311.34
000001.SH,2014-03-03,2075.235,2052.075,2078.333,2047.067,2056.302,18.933,0.9207,127460891.0,104980599.523
000001.SH,2014-02-28,2056.302,2040.624,2058.489,2020.935,2047.354,8.948,0.4371,111637907.0,95684072.094
000001.SH,2014-02-27,2047.354,2045.096,2068.314,2036.391,2041.254,6.1,0.2988,132163852.0,112875752.328
000001.SH,2014-02-26,2041.254,2026.61,2041.627,2014.381,2034.219,7.035,0.3458,110112687.0,96117707.808
000001.SH,2014-02-25,2034.219,2077.285,2087.616,2026.543,2076.686,-42.467,-2.0449,140132978.0,127823834.204
000001.SH,2014-02-24,2076.686,2099.717,2099.717,2058.791,2113.693,-37.007,-1.7508,123555308.0,107202449.712
000001.SH,2014-02-21,2113.693,2131.592,2132.703,2098.328,2138.782,-25.089,-1.1731,117662651.0,99514289.373
000001.SH,2014-02-20,2138.782,2152.891,2177.978,2136.481,2142.554,-3.772,-0.1761,157052276.0,130938438.484
000001.SH,2014-02-19,2142.554,2116.919,2152.961,2111.168,2119.066,23.488,1.1084,151261246.0,127818451.163
000001.SH,2014-02-18,2119.066,2134.143,2134.143,2113.128,2135.415,-16.349,-0.7656,142869308.0,129786966.518
000001.SH,2014-02-17,2135.415,2124.88,2136.447,2117.689,2115.848,19.567,0.9248,140244443.0,126213748.935
000001.SH,2014-02-14,2115.848,2097.32,2116.186,2095.09,2098.401,17.447,0.8314,111517950.0,97399672.623
000001.SH,2014-02-13,2098.401,2106.934,2122.826,2096.966,2109.955,-11.554,-0.5476,146532634.0,124377063.737
000001.SH,2014-02-12,2109.955,2103.828,2110.904,2096.509,2103.671,6.284,0.2987,126333186.0,110804071.445
000001.SH,2014-02-11,2103.671,2086.177,2111.061,2082.522,2086.067,17.604,0.8439,142211324.0,125266774.385
000001.SH,2014-02-10,2086.067,2049.984,2087.975,2049.984,2044.497,41.57,2.0333,124331833.0,112722921.002
000001.SH,2014-02-07,2044.497,2022.323,2044.73,2014.698,2033.083,11.414,0.5614,73598755.0,67829921.866
000001.SH,2014-01-30,2033.083,2045.931,2045.931,2031.466,2049.914,-16.831,-0.8211,62615184.0,58264498.308
000001.SH,2014-01-29,2049.914,2042.176,2051.583,2039.771,2038.513,11.401,0.5593,73865462.0,67694123.639
000001.SH,2014-01-28,2038.513,2036.402,2047.129,2026.987,2033.3,5.213,0.2564,72529043.0,65751604.445
000001.SH,2014-01-27,2033.3,2044.272,2044.846,2029.626,2054.392,-21.092,-1.0267,88815426.0,81914219.452
000001.SH,2014-01-24,2054.392,2037.667,2060.986,2034.453,2042.18,12.212,0.598,92947921.0,82346176.543
000001.SH,2014-01-23,2042.18,2048.331,2052.528,2039.052,2051.749,-9.569,-0.4664,84210585.0,76083326.567
000001.SH,2014-01-22,2051.749,2009.969,2052.339,2008.93,2008.313,43.436,2.1628,98892856.0,84126659.381
000001.SH,2014-01-21,2008.313,1992.015,2014.152,1992.015,1991.253,17.06,0.8567,59844911.0,52017917.403
000001.SH,2014-01-20,1991.253,2001.894,2005.938,1984.824,2004.949,-13.696,-0.6831,56271247.0,48298781.024
000001.SH,2014-01-17,2004.949,2017.522,2017.868,2001.33,2023.701,-18.752,-0.9266,67305720.0,57039564.098
000001.SH,2014-01-16,2023.701,2022.538,2034.707,2014.407,2023.348,0.353,0.0174,72755719.0,62829760.799
000001.SH,2014-01-15,2023.348,2024.228,2027.409,2010.204,2026.842,-3.494,-0.1724,67436222.0,57740358.255
000001.SH,2014-01-14,2026.842,2007.156,2027.428,2001.135,2009.564,17.278,0.8598,70366614.0,56687625.248
000001.SH,2014-01-13,2009.564,2014.978,2027.181,2000.404,2013.298,-3.734,-0.1855,66544776.0,55616750.648
000001.SH,2014-01-10,2013.298,2023.535,2029.297,2008.007,2027.622,-14.324,-0.7064,75616121.0,61044553.2
000001.SH,2014-01-09,2027.622,2041.773,2057.196,2026.446,2044.34,-16.718,-0.8178,75941883.0,67605664.108
000001.SH,2014-01-08,2044.34,2047.256,2062.952,2037.11,2047.317,-2.977,-0.1454,71647364.0,62941429.756
000001.SH,2014-01-07,2047.317,2034.224,2052.279,2029.246,2045.709,1.608,0.0786,63402938.0,54638641.623
000001.SH,2014-01-06,2045.709,2078.684,2078.684,2034.006,2083.136,-37.427,-1.7967,89587608.0,72895394.974
000001.SH,2014-01-03,2083.136,2101.542,2102.167,2075.899,2109.387,-26.251,-1.2445,84497241.0,72372229.162
000001.SH,2014-01-02,2109.387,2112.126,2113.11,2101.016,2115.978,-6.591,-0.3115,68485486.0,61921354.651
000001.SH,2013-12-31,2115.978,2090.679,2120.274,2087.415,2097.529,18.449,0.8796,80474375.0,71456281.495
000001.SH,2013-12-30,2097.529,2108.883,2112.009,2095.063,2101.251,-3.722,-0.1771,74085056.0,63038943.336
000001.SH,2013-12-27,2101.251,2074.592,2110.357,2069.59,2073.099,28.152,1.358,76756827.0,66394444.69
000001.SH,2013-12-26,2073.099,2102.66,2102.66,2070.546,2106.354,-33.255,-1.5788,78541408.0,66767122.191
000001.SH,2013-12-25,2106.354,2095.019,2107.232,2088.297,2092.905,13.449,0.6426,65139096.0,58136846.617
000001.SH,2013-12-24,2092.905,2094.073,2111.805,2079.81,2089.707,3.198,0.153,70251467.0,61697067.271
000001.SH,2013-12-23,2089.707,2089.539,2099.522,2068.543,2084.794,4.913,0.2357,68146636.0,58435623.902
000001.SH,2013-12-20,2084.794,2128.374,2131.737,2082.855,2127.792,-42.998,-2.0208,86775212.0,72198200.223
000001.SH,2013-12-19,2127.792,2153.674,2159.142,2126.246,2148.285,-20.493,-0.9539,73123479.0,61496944.001
000001.SH,2013-12-18,2148.285,2150.412,2156.593,2142.624,2151.079,-2.794,-0.1299,64173584.0,55420595.199
000001.SH,2013-12-17,2151.079,2161.536,2165.543,2146.314,2160.861,-9.782,-0.4527,78578936.0,66921600.555
000001.SH,2013-12-16,2160.861,2197.234,2201.696,2159.987,2196.075,-35.214,-1.6035,101387594.0,86422957.339
000001.SH,2013-12-13,2196.075,2188.259,2204.637,2183.842,2202.796,-6.721,-0.3051,85101012.0,72637502.087
000001.SH,2013-12-12,2202.796,2199.317,2214.548,2194.901,2204.166,-1.37,-0.0622,86108671.0,76003328.922
000001.SH,2013-12-11,2204.166,2228.633,2228.633,2193.16,2237.492,-33.326,-1.4894,109473150.0,94389298.201
000001.SH,2013-12-10,2237.492,2239.864,2250.504,2231.68,2238.2,-0.708,-0.0316,109043133.0,95556296.184
000001.SH,2013-12-09,2238.2,2241.793,2249.169,2231.734,2237.108,1.092,0.0488,93273639.0,84432480.333
000001.SH,2013-12-06,2237.108,2242.563,2248.147,2228.632,2247.063,-9.955,-0.443,103700929.0,92254759.114
000001.SH,2013-12-05,2247.063,2252.723,2255.261,2239.144,2251.762,-4.699,-0.2087,122048414.0,105837303.362
000001.SH,2013-12-04,2251.762,2219.965,2260.871,2215.916,2222.67,29.092,1.3089,157292943.0,135497944.375
000001.SH,2013-12-03,2222.67,2196.824,2227.925,2193.251,2207.371,15.299,0.6931,113506410.0,100776657.089
000001.SH,2013-12-02,2207.371,2203.122,2231.921,2172.633,2220.504,-13.133,-0.5914,174281990.0,151936160.363
000001.SH,2013-11-29,2220.504,2221.618,2224.944,2212.263,2219.372,1.132,0.051,106959053.0,97834025.505
000001.SH,2013-11-28,2219.372,2204.378,2234.387,2202.623,2201.07,18.302,0.8315,134456777.0,119645440.104
000001.SH,2013-11-27,2201.07,2181.725,2207.617,2176.847,2183.073,17.997,0.8244,115384411.0,102163491.519
000001.SH,2013-11-26,2183.073,2184.332,2192.579,2176.177,2186.115,-3.042,-0.1392,100460830.0,84536640.855
000001.SH,2013-11-25,2186.115,2186.058,2209.148,2181.418,2196.378,-10.263,-0.4673,108282655.0,96747311.934
000001.SH,2013-11-22,2196.378,2206.471,2211.066,2188.767,2205.766,-9.388,-0.4256,113866457.0,102450200.95
000001.SH,2013-11-21,2205.766,2197.008,2206.531,2177.735,2206.613,-0.847,-0.0384,137245516.0,120005002.487
000001.SH,2013-11-20,2206.613,2201.474,2207.105,2186.642,2193.125,13.488,0.615,118961861.0,104820413.196
000001.SH,2013-11-19,2193.125,2198.318,2203.297,2186.114,2197.219,-4.094,-0.1863,125082307.0,115941880.393
000001.SH,2013-11-18,2197.219,2147.373,2198.316,2143.768,2135.827,61.392,2.8744,157502714.0,143246233.995
000001.SH,2013-11-15,2135.827,2100.9,2153.213,2100.786,2100.506,35.321,1.6815,125894520.0,113364460.531
000001.SH,2013-11-14,2100.506,2087.119,2102.38,2078.988,2087.941,12.565,0.6018,83799373.0,72089883.154
000001.SH,2013-11-13,2087.941,2117.886,2117.912,2086.006,2126.772,-38.831,-1.8258,88257094.0,73376066.494
000001.SH,2013-11-12,2126.772,2110.724,2127.938,2108.396,2109.471,17.301,0.8202,79446731.0,67951266.386
000001.SH,2013-11-11,2109.471,2103.299,2117.28,2093.626,2106.127,3.344,0.1588,69678299.0,59934058.729
000001.SH,2013-11-08,2106.127,2120.923,2128.581,2103.51,2129.4,-23.273,-1.0929,83096859.0,70325214.666
000001.SH,2013-11-07,2129.4,2136.627,2141.6,2119.186,2139.607,-10.207,-0.4771,81842610.0,70177472.947
000001.SH,2013-11-06,2139.607,2149.39,2166.171,2138.78,2157.24,-17.633,-0.8174,100487344.0,86547130.819
000001.SH,2013-11-05,2157.24,2139.837,2158.148,2124.845,2149.634,7.606,0.3538,91900031.0,77963321.579
000001.SH,2013-11-04,2149.634,2156.087,2160.578,2143.207,2149.562,0.072,0.0033,76147941.0,66305997.105
000001.SH,2013-11-01,2149.562,2139.88,2157.313,2132.629,2141.614,7.948,0.3711,89118477.0,76271865.039
000001.SH,2013-10-31,2141.614,2155.511,2155.511,2137.466,2160.463,-18.849,-0.8725,108063020.0,88638835.793
000001.SH,2013-10-30,2160.463,2126.69,2161.935,2121.841,2128.864,31.599,1.4843,119643362.0,95233751.781
000001.SH,2013-10-29,2128.864,2135.226,2163.657,2093.197,2133.869,-5.005,-0.2346,143092811.0,117347750.184
000001.SH,2013-10-28,2133.869,2135.879,2140.957,2123.069,2132.955,0.914,0.0429,88401322.0,77889328.547
000001.SH,2013-10-25,2132.955,2163.689,2170.612,2122.678,2164.322,-31.367,-1.4493,113924520.0,99671699.06
000001.SH,2013-10-24,2164.322,2178.82,2183.412,2159.871,2183.107,-18.785,-0.8605,103008953.0,90001867.021
000001.SH,2013-10-23,2183.107,2213.274,2226.847,2177.725,2210.652,-27.545,-1.246,146347090.0,125789855.034
000001.SH,2013-10-22,2210.652,2227.341,2227.341,2204.244,2229.237,-18.585,-0.8337,149132831.0,134994866.709
000001.SH,2013-10-21,2229.237,2198.114,2230.285,2190.394,2193.78,35.457,1.6163,136694408.0,123936339.046
000001.SH,2013-10-18,2193.78,2188.714,2203.291,2184.36,2188.542,5.238,0.2393,103724631.0,90814173.242
000001.SH,2013-10-17,2188.542,2201.71,2211.03,2183.246,2193.074,-4.532,-0.2067,126767944.0,113138850.979
000001.SH,2013-10-16,2193.074,2228.113,2228.113,2183.403,2233.412,-40.338,-1.8061,154638637.0,138165496.489
000001.SH,2013-10-15,2233.412,2237.931,2240.25,2221.139,2237.773,-4.361,-0.1949,153722825.0,138541635.496
000001.SH,2013-10-14,2237.773,2232.218,2242.984,2226.403,2228.146,9.627,0.4321,165983386.0,151626936.77
000001.SH,2013-10-11,2228.146,2201.409,2228.871,2200.53,2190.929,37.217,1.6987,156892176.0,142271932.986
000001.SH,2013-10-10,2190.929,2214.405,2214.592,2186.48,2211.769,-20.84,-0.9422,149775896.0,136575144.087
000001.SH,2013-10-09,2211.769,2191.392,2212.347,2185.181,2198.199,13.57,0.6173,130871737.0,117966138.817
000001.SH,2013-10-08,2198.199,2171.904,2200.018,2161.489,2174.665,23.534,1.0822,126710203.0,114992017.832
000001.SH,2013-09-30,2174.665,2167.734,2176.303,2165.162,2160.027,14.638,0.6777,92810081.0,88982759.154
000001.SH,2013-09-27,2160.027,2150.961,2165.777,2149.594,2155.809,4.218,0.1957,105401788.0,97811678.182
000001.SH,2013-09-26,2155.809,2192.226,2192.226,2154.721,2198.515,-42.706,-1.9425,140415346.0,125680363.387
000001.SH,2013-09-25,2198.515,2206.225,2217.974,2193.722,2207.531,-9.016,-0.4084,160212762.0,143779983.393
000001.SH,2013-09-24,2207.531,2219.467,2219.543,2187.236,2221.044,-13.513,-0.6084,160415055.0,143330958.11
000001.SH,2013-09-23,2221.044,2199.361,2223.068,2198.336,2191.851,29.193,1.3319,133174858.0,121468259.676
000001.SH,2013-09-18,2191.851,2185.936,2195.904,2172.043,2185.56,6.291,0.2878,115111887.0,101333088.776
000001.SH,2013-09-17,2185.56,2230.388,2230.929,2184.922,2231.401,-45.841,-2.0544,154542555.0,132460428.878
000001.SH,2013-09-16,2231.401,2244.463,2248.471,2226.171,2236.217,-4.816,-0.2154,154884020.0,133580632.777
000001.SH,2013-09-13,2236.217,2251.462,2259.424,2228.483,2255.605,-19.388,-0.8595,171984229.0,140600125.813
000001.SH,2013-09-12,2255.605,2236.171,2270.268,2226.288,2241.268,14.337,0.6397,209715110.0,167300577.632
000001.SH,2013-09-11,2241.268,2244.962,2258.075,2233.003,2237.984,3.284,0.1467,244349455.0,195427637.455
000001.SH,2013-09-10,2237.984,2214.814,2238.551,2202.817,2212.516,25.468,1.1511,237206649.0,191083879.038
000001.SH,2013-09-09,2212.516,2151.347,2218.529,2151.347,2139.993,72.523,3.3889,219427086.0,178881745.254
000001.SH,2013-09-06,2139.993,2119.333,2143.244,2119.021,2122.43,17.563,0.8275,143260660.0,119152339.949
000001.SH,2013-09-05,2122.43,2125.255,2127.855,2115.236,2127.618,-5.188,-0.2438,126544104.0,105776493.159
000001.SH,2013-09-04,2127.618,2121.68,2132.996,2115.753,2123.112,4.506,0.2122,142000386.0,116457424.329
000001.SH,2013-09-03,2123.112,2100.449,2123.847,2095.455,2098.448,24.664,1.1753,138893175.0,112421234.241
000001.SH,2013-09-02,2098.448,2104.09,2108.683,2078.455,2098.382,0.066,0.0031,149158524.0,121084660.314
000001.SH,2013-08-30,2098.382,2097.217,2114.393,2089.095,2097.227,1.155,0.0551,170075649.0,132055680.824
